Date,Close,High,Low,Open,Volume,ret_1,ret_2,ret_3,ret_4,ret_5,sma_10,sma_20,ma_gap_10,ma_gap_20,range_pct,vol_10,vol_20,vol_chg,vol_sma_20,vol_ratio_20,co_ret,upper_wick,lower_wick,Future_Close_7d,Target_Return_7d,Target_Class
2010-02-22,5.9004998207092285,5.948500156402588,5.809000015258789,5.868500232696533,136146000,0.0041694849371474,-0.0005928158632357,0.0146161192201992,0.0040840109724882,-0.01378906629814,5.897099924087525,5.95704996585846,0.0005765370547337,-0.0094929781474615,0.0236420888708765,0.0125029640407635,0.0187606162273333,-0.0433273371184439,273545300.0,0.4977091545714732,0.0054527710222125,0.0081349609612546,0.0100839283528005,6.29449987411499,0.06677401328323465,2
2010-02-23,5.861999988555908,5.962500095367432,5.825500011444092,5.9004998207092285,141364000,-0.006524842525746,-0.002382562821227,-0.0071137903588274,0.0079959088182037,-0.0024674790817268,5.899149942398071,5.949374961853027,-0.0062975096759552,-0.014686412246221,0.0233708775487544,0.0125985882164156,0.0187099532420725,0.0383265024312136,268589600.0,0.5263197085814194,-0.006524842525746,0.0105766418934225,0.0062265399493472,6.426499843597412,0.09629816720292544,2
2010-02-24,5.986000061035156,5.989999771118164,5.857500076293945,5.8979997634887695,147798000,0.0211532024430787,0.0144903386024763,0.0187202407881608,0.0138889326366533,0.0293182503392304,5.907599925994873,5.9499749660491945,0.0132710637183306,0.0060546632870764,0.0221349304165068,0.0139421854200349,0.0192964951538512,0.0455137092894937,266420500.0,0.5547546078473691,0.0149203630171617,0.0006681774210199,0.006765734510838,6.445499897003174,0.07676241752135173,2
2010-02-25,5.909999847412109,5.916999816894531,5.792500019073486,5.9085001945495605,190668000,-0.0126963269041303,0.0081883075656616,0.0016100376224974,0.0057862355872599,0.0010162673034186,5.911799907684326,5.938599967956543,-0.0003044859941685,-0.0048159702116246,0.021065956181972,0.0145093917950861,0.0183947881497857,0.2900580522063898,261188600.0,0.7300012328256287,0.0002538127804298,0.00118442803099,0.0196277797751329,6.505499839782715,0.10076142263038551,2
2010-02-26,5.920000076293945,5.971499919891357,5.849999904632568,5.894000053405762,114432000,0.0016920861489049,-0.0110257240341219,0.0098942490363813,0.0033048480937625,0.0074881125452563,5.903349924087524,5.91952497959137,0.0028204582856393,8.025926137882474e-05,0.0205236509616484,0.0122237312339109,0.0171682320850802,-0.3998363647806658,239617100.0,0.4775619102309476,0.0044112695372576,0.0086992977928561,0.0074324574672536,6.440999984741211,0.0880067401575818,2
2010-03-01,6.227000236511231,6.232999801635742,5.876500129699707,5.934999942779541,265930000,0.0518581345035176,0.053637969083524,0.0402606369894353,0.0622654808372389,0.0553343658542402,5.927749967575073,5.9173499822616575,0.0504829438780421,0.0523292107409241,0.0572506276530622,0.0207189548858338,0.021078797649363,1.3239128914988814,223442300.0,1.190150656343942,0.0491997129817894,0.0009634759750502,0.009394541650541,6.5254998207092285,0.04793633737923799,2
2010-03-02,6.276500225067139,6.367499828338623,6.239999771118164,6.250500202178955,241950000,0.0079492511122241,0.0602196189491217,0.0620136018811428,0.0485299300150268,0.0707096958922617,5.967749977111817,5.933999991416931,0.0517364583200495,0.057718273364612,0.0203138775828045,0.0192281265468604,0.0172008647638997,-0.0901741059677359,197765400.0,1.2234192634303067,0.0041596707538894,0.0144984625202512,0.0016729754933895,6.678999900817871,0.06412804290888509,2
2010-03-03,6.29449987411499,6.3470001220703125,6.221499919891357,6.269999980926514,128808000,0.0028677843387887,0.0108398321888576,0.0632601001680206,0.0650592278561981,0.0515368877270752,6.01564998626709,5.953424978256225,0.0463540745363304,0.0572905339538966,0.0199380736657176,0.0183516219887146,0.0170650262249829,-0.4676255424674519,181126100.0,0.7111509605738764,0.0039074789893151,0.0083406543816483,0.0077051492581013,6.591000080108643,0.04710464880823283,2
2010-03-04,6.426499843597412,6.442500114440918,6.278500080108643,6.298999786376953,150194000,0.0209706842675854,0.0238986080062904,0.0320378351547891,0.0855573920229655,0.0873942486498489,6.067899990081787,5.976999974250793,0.0590978516623164,0.0752049307818447,0.0255193399709898,0.0186868411321329,0.017489333068636,0.1660300602447053,176229900.0,0.8522617331111236,0.0202413179146643,0.00248973332808,0.0031898711222616,6.55649995803833,0.020228758671866208,2
2010-03-05,6.445499897003174,6.472499847412109,6.353499889373779,6.456500053405762,135386000,0.0029565165903941,0.0239892010339286,0.0269257812277425,0.035089072136339,0.0887668604623064,6.1248499870300295,6.00942497253418,0.0523522879176064,0.0725651666277649,0.0184624869971154,0.0182257677665024,0.0159594282341382,-0.0985924870500819,170215200.0,0.7953813760463225,-0.0017037336500578,0.0024823201089161,0.0142735255759091,6.589499950408936,0.022341176899671543,2
2010-03-08,6.505499839782715,6.542500019073486,6.385499954223633,6.414999961853027,112118000,0.0093088113782202,0.0122928496238912,0.033521323359688,0.0364852396246231,0.0447245210685132,6.185349988937378,6.041224956512451,0.051759375203979,0.076851116555389,0.0241334361258084,0.0181328714621164,0.0159007669246546,-0.1718641513893608,164796300.0,0.6803429445928094,0.0141075414603035,0.0056875228963201,0.0045346258328983,6.566999912261963,0.009453550686937248,1
2010-03-09,6.440999984741211,6.540500164031982,6.398499965667725,6.479499816894531,121416000,-0.0099146655337798,-0.0006981479068915,0.0022563045976333,0.0232743051165473,0.0262088351430453,6.243249988555908,6.07119996547699,0.0316742075918448,0.0609105319157721,0.0220462969570963,0.0185030585782176,0.0161120206311,0.0829304839544051,160976900.0,0.754244863704047,-0.0059417907618326,0.0094706330200219,0.0065983572697049,6.638000011444092,0.030585317057844397,2
2010-03-10,6.5254998207092285,6.558499813079834,6.423999786376953,6.45550012588501,112514000,0.0131190554522897,0.0030743188715813,0.0124117485042938,0.0154049606350568,0.0366986974682745,6.297199964523315,6.102399945259094,0.0362541855859892,0.069333357243954,0.0206114520570567,0.018116765907181,0.0161733538655383,-0.0733181788232193,157379600.0,0.7149211206535028,0.0108434193260312,0.0050570827181509,0.0048272684657943,6.517499923706055,-0.0012259439465135643,1
2010-03-11,6.678999900817871,6.681000232696533,6.51800012588501,6.522500038146973,144816000,0.0235231146005854,0.0369507710977308,0.0266697510273017,0.0362268260873392,0.0392904478900779,6.374099969863892,6.142949938774109,0.0478341934383702,0.087262629092943,0.0244048673801542,0.0169202102344729,0.0164590204615135,0.2870931617398724,158387200.0,0.9143163083885566,0.0239938461871377,0.0002994957191745,0.0006737404295232,6.523499965667725,-0.023281919068617575,0
2010-03-12,6.591000080108643,6.710000038146973,6.559000015258789,6.710000038146973,123016000,-0.013175598445278,0.0100375850431477,0.0232883241302255,0.0131427626518523,0.0225739175285875,6.4411999702453615,6.172274947166443,0.0232565532129527,0.0678396760556538,0.0229100320213764,0.0185441581307024,0.0165364848005008,-0.1505358523920008,156194500.0,0.7875821491793885,-0.0177347179376757,0.0,0.0048551152269635,6.4629998207092285,-0.01942046090785424,1
2010-03-15,6.55649995803833,6.599999904632568,6.43149995803833,6.585000038146973,126584000,-0.0052344290169912,-0.0183410607274512,0.004750614999746,0.0179319940336499,0.0078395387766727,6.474149942398071,6.200949954986572,0.0127198190299799,0.0573379894423818,0.0256996793521909,0.012279408794048,0.0165846534406862,0.0290043571567926,154450200.0,0.8195780905431006,-0.0043280303634838,0.0022877856450232,0.0190650500724473,6.401999950408936,-0.023564403053183153,0
2010-03-16,6.589499950408936,6.614500045776367,6.525000095367432,6.561999797821045,82650000,0.0050331720554879,-0.000227602743358,-0.0134002023862846,0.0098076977178971,0.0230554209004072,6.505449914932251,6.236599946022034,0.0129199419833763,0.0565853201169327,0.0135822067049839,0.0122424131474232,0.0157162596749758,-0.3470738797952347,149650000.0,0.5522886735716672,0.0041908188715615,0.0037939290622316,0.0056149484379792,6.736499786376953,0.02230819289389236,2
2010-03-17,6.566999912261963,6.634500026702881,6.560999870300293,6.620500087738037,87176000,-0.0034145289196909,0.0016014572242557,-0.0036413545068996,-0.0167689759273979,0.0063596801307128,6.532699918746948,6.274174952507019,0.0052505080505204,0.0466714686746083,0.0111923492286558,0.0125189450024001,0.0154117019631673,0.0547610405323653,145064000.0,0.6009485468482877,-0.0080809870503835,0.0021318622128657,0.0009136656071011,6.752999782562256,0.028323415986802786,2
2010-03-18,6.638000011444092,6.642499923706055,6.521999835968018,6.551000118255615,100426000,0.0108116491747711,0.0073602035663034,0.0124304207927039,0.0071309256204219,-0.0061386270373741,6.553849935531616,6.310874962806702,0.0128397929064956,0.051835133886396,0.0181530713362898,0.0113775356502732,0.0153072305632458,0.1519913737725979,140285200.0,0.7158702414795003,0.0132803986594405,0.0006779018159392,0.0043688282973185,6.75600004196167,0.017776443253109803,1
2010-03-19,6.517499923706055,6.685500144958496,6.482999801635742,6.685500144958496,178100000,-0.0181530713362898,-0.0075376868002512,-0.0109264780703751,-0.005948300858976,-0.0111515939173492,6.561049938201904,6.342949962615966,-0.0066376593542259,0.0275187353075224,0.0310702486679287,0.0132524420047199,0.0160763029448807,0.7734451237727282,142074600.0,1.2535667881521395,-0.0251290430947233,0.0,0.0052934595280661,6.828999996185303,0.04779441137332908,2
2010-03-22,6.523499965667725,6.547999858856201,6.432000160217285,6.510000228881836,107668000,0.000920604838037,-0.0172491783035502,-0.00662402119315,-0.0100159322009124,-0.0050331720554878,6.5628499507904055,6.374099969863892,-0.005995868474479,0.0234386025494079,0.0177818194603213,0.0129433472142956,0.0161048756700106,-0.3954632229084783,140650700.0,0.7654992118773671,0.0020736922137109,0.003755636286873,0.011956782260298,6.78849983215332,0.04062234504181087,2
2010-03-23,6.4629998207092285,6.546999931335449,6.403500080108643,6.54449987411499,84262000,-0.0092741849125316,-0.0083621179339938,-0.0263633911469054,-0.0158367737082719,-0.0191972275061413,6.565049934387207,6.404149961471558,-0.0155444535377328,0.0091893318538324,0.0222032887525377,0.0128883699896789,0.0162211111917848,-0.2173904967121149,137795600.0,0.6114999317830178,-0.0124532133812261,0.0003868261317984,0.0092062110863646,6.590499877929688,0.019727690044476658,1
2010-03-24,6.401999950408936,6.46999979019165,6.360000133514404,6.432000160217285,93928000,-0.0094383215213517,-0.0186249736948304,-0.017721515097685,-0.0355528865062194,-0.025125622667504,6.552699947357178,6.424949955940247,-0.0229981531519723,-0.0035720131189647,0.0171820770898662,0.0123820130093234,0.0160607944284035,0.1147136312928722,135102100.0,0.6952371576755654,-0.004664211607752,0.0059355873584375,0.0065604213089457,6.57450008392334,0.026944725843583414,2
2010-03-25,6.736499786376953,6.8454999923706055,6.401999950408936,6.456999778747559,324192000,0.0522492718773999,0.0423178049288126,0.0326511568682788,0.0336018205192962,0.0148387729380905,6.558449935913086,6.466274952888488,0.0271481603433294,0.0417898767771628,0.0658353827693348,0.0199434754276324,0.0189267178513569,2.45149476194532,141778300.0,2.2866122671805207,0.0432863585576284,0.0161805402583223,0.0081644518789782,6.777999877929688,0.006160482872226881,1
2010-03-26,6.752999782562256,6.849500179290772,6.688000202178955,6.744999885559082,131314000,0.0024493426421048,0.0548265908891327,0.0448707983750498,0.0351804733812151,0.0361334655332514,6.574649906158447,6.507924938201905,0.0271269008919774,0.0376579088860947,0.0239152942857848,0.0193086186155778,0.0189168581360418,-0.5949499062284078,142622400.0,0.9207109121708792,0.0011860485009497,0.0142900044181405,0.0084406464112901,6.743500232696533,-0.0014067155592471072,1
2010-03-29,6.75600004196167,6.831500053405762,6.71649980545044,6.768499851226807,92538000,0.0004442854281088,0.0028947162774579,0.0552952349726465,0.0453350192450243,0.035640388981001,6.594599914550781,6.534374928474426,0.0244745897404274,0.0339168039656681,0.0170219430492972,0.019135499797692,0.0156845100543447,-0.2952922003746744,133952800.0,0.690825425075101,-0.0018467621393049,0.0093250742728921,0.0058466897966093,7.047999858856201,0.043220813363071896,2
2010-03-30,6.828999996185303,6.9095001220703125,6.76800012588501,6.787000179290772,123854000,0.0108052033407679,0.0112542893632687,0.0137311976162175,0.0666979145710695,0.0566300766871923,6.618549919128418,6.561999917030335,0.0317970068411297,0.0406888269629543,0.0207204563280634,0.0192846580416693,0.015733366521761,0.3384123279085349,128048000.0,0.9672466575034362,0.0061882740216634,0.0117879815390214,0.0027822599818972,7.002999782562256,0.025479541144259755,2
2010-03-31,6.78849983215332,6.840000152587891,6.723999977111816,6.800000190734863,92012000,-0.0059306141535518,0.0048105076953512,0.0052569303619309,0.0077191490277377,0.0603717408213499,6.6406999111175535,6.586699914932251,0.0222566782137417,0.0306374846018994,0.0170877481541129,0.019404417806614,0.0158989129872934,-0.257093028888853,126208200.0,0.7290493010755245,-0.0016912291557303,0.0058923124168862,0.0095013414798957,7.059999942779541,0.03999412496709167,2
2010-04-01,6.590499877929688,6.825500011444092,6.559000015258789,6.789999961853027,175716000,-0.0291669675361583,-0.0349246036592241,-0.0244967677625896,-0.0240633658914336,-0.0216729626775193,6.635949897766113,6.594899916648865,-0.0068490601250206,-0.0006671880960723,0.0404369928110855,0.0217094405144885,0.0169819445721935,0.909707429465722,127484300.0,1.3783344302004248,-0.029381455823881,0.0053865488579928,0.0047795862611857,7.007999897003174,0.06334876364562457,2
2010-04-05,6.57450008392334,6.686999797821045,6.539000034332275,6.642499923706055,116330000,-0.0024277056828312,-0.031523864406151,-0.0372675226832811,-0.0268650025031127,-0.0264326528041421,6.641649913787842,6.601349925994873,-0.0101104139387264,-0.0040673259821908,0.0225111813217059,0.02084160297877,0.0169985721989127,-0.3379658084636573,126531500.0,0.9193758076052208,-0.0102370855195698,0.0067685563232109,0.0053996576375248,7.214000225067139,0.09726977458066689,2
2010-04-06,6.777999877929688,6.800000190734863,6.559000015258789,6.561500072479248,159006000,0.0309528924494149,0.0284500422536841,-0.0015467267412896,-0.0074681678553379,0.00325634041317,6.667099905014038,6.614974927902222,0.0166339149698727,0.0246448326417415,0.0355562378011854,0.0228826421479398,0.0181938512737585,0.3668529184217313,128875900.0,1.2337915777891757,0.0329954740621737,0.0032458414283558,0.0003688488146185,7.290999889373779,0.0756860461320611,2
2010-04-07,6.743500232696533,6.803999900817871,6.692999839782715,6.797999858856201,118908000,-0.0050899448000127,0.0257053991354339,0.0232152883090421,-0.0066287987875685,-0.0125201000932098,6.695149946212768,6.630099940299988,0.0072216883672807,0.0171038586774929,0.016460303581953,0.0226486573814837,0.018056106145136,-0.2521791630504509,128750500.0,0.923553694937107,-0.0080170090160663,0.0008897518728594,0.007488750822453,7.108500003814697,0.054126159786934726,2
2010-04-08,7.047999858856201,7.0625,6.735499858856201,6.735499858856201,253782000,0.0451545363168033,0.0398347574194679,0.0720206508310361,0.0694181002049012,0.0382264171936448,6.759749937057495,6.656224942207336,0.0426420983738609,0.0588584250157484,0.04639616170436,0.0253394671285385,0.0203301191601964,1.1342718740538902,135813900.0,1.868601078387411,0.046395962667731,0.0020573412931583,0.0,7.121500015258789,0.010428512751774659,1
